epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,3260.04,0.99797,0.84433,0.88744,0.95,0.49673,0.73229,0.41449,1.56855,1.60723,0.99695,0.0011609,0.0011609,0.0011609
48,3333.5,0.94792,0.80199,0.87838,0.94444,0.33333,0.63267,0.36612,1.56498,1.77754,0.98602,0.0011499,0.0011499,0.0011499
49,3408.75,1.02829,0.83436,0.88615,0.95,0.37255,0.6567,0.36822,1.61687,1.75371,0.995,0.00113889,0.00113889,0.00113889
50,3482.72,0.98514,0.79823,0.86739,0.97826,0.58824,0.78187,0.41528,1.6219,1.41634,1.00714,0.00112789,0.00112789,0.00112789
51,3553.23,0.92913,0.75788,0.86084,0.98039,0.65359,0.81704,0.45908,1.55265,1.35697,0.98541,0.00111689,0.00111689,0.00111689
52,3624.51,0.97031,0.77682,0.8818,0.95556,0.56209,0.75859,0.43382,1.59332,1.42527,0.97722,0.00110589,0.00110589,0.00110589
53,3683.73,0.98344,0.77846,0.86432,0.96,0.62745,0.797,0.45954,1.59404,1.36228,0.9759,0.00109489,0.00109489,0.00109489
54,3792.69,0.95157,0.73391,0.86003,0.94595,0.68627,0.82664,0.45773,1.6138,1.28382,0.98162,0.00108388,0.00108388,0.00108388
55,3855.8,1.00545,0.7752,0.86824,0.9569,0.72549,0.84754,0.45057,1.70067,1.29113,0.99986,0.00107288,0.00107288,0.00107288
56,3928.16,0.92228,0.75148,0.85448,0.9646,0.71242,0.84109,0.47583,1.61133,1.30588,0.99315,0.00106188,0.00106188,0.00106188
57,3991.12,0.89215,0.71204,0.86989,0.96296,0.67974,0.83088,0.4709,1.60437,1.34328,0.99625,0.00105088,0.00105088,0.00105088
58,4051.31,0.85049,0.71016,0.84821,0.96262,0.6732,0.82762,0.49259,1.49467,1.29728,0.97279,0.00103987,0.00103987,0.00103987
59,4110.44,0.90535,0.72209,0.8657,0.94828,0.71895,0.83628,0.49755,1.46511,1.22605,0.96595,0.00102887,0.00102887,0.00102887
60,4172.77,0.9907,0.71875,0.8679,0.91852,0.81046,0.86709,0.48945,1.51505,1.10669,0.97841,0.00101787,0.00101787,0.00101787
61,4232.71,0.91457,0.74404,0.87569,0.92647,0.82353,0.89294,0.49409,1.52682,1.10149,0.99249,0.00100687,0.00100687,0.00100687
62,4293.58,0.92332,0.69761,0.85578,0.92188,0.77124,0.8727,0.47893,1.54098,1.15532,0.97983,0.000995866,0.000995866,0.000995866
63,4365.54,0.88531,0.70527,0.85263,0.96633,0.75043,0.87903,0.4543,1.58054,1.14457,0.97429,0.000984864,0.000984864,0.000984864
64,4432,0.934,0.6936,0.86665,0.91696,0.7939,0.90301,0.48349,1.58701,1.06271,1.00271,0.000973861,0.000973861,0.000973861
65,4492.88,0.90644,0.68976,0.86495,0.90664,0.82516,0.90673,0.49238,1.56783,1.06545,1.00134,0.000962859,0.000962859,0.000962859
66,4556.36,0.87896,0.67678,0.85407,0.85573,0.81414,0.86385,0.45774,1.64034,1.1146,0.98193,0.000951857,0.000951857,0.000951857
67,4621.9,0.89402,0.67968,0.85933,0.86806,0.81699,0.87216,0.48071,1.56895,1.11346,0.97177,0.000940855,0.000940855,0.000940855
68,4686.78,0.87283,0.66509,0.85561,0.92087,0.76066,0.86605,0.43933,1.68561,1.11161,1.00446,0.000929853,0.000929853,0.000929853
69,4754.21,0.85089,0.65403,0.85906,0.88806,0.77778,0.85679,0.45331,1.63947,1.11763,0.99301,0.00091885,0.00091885,0.00091885
70,4819.84,0.82003,0.6388,0.84312,0.95455,0.79085,0.89922,0.50487,1.51797,1.02535,0.97725,0.000907848,0.000907848,0.000907848
71,4872.94,0.86827,0.65402,0.85167,0.95571,0.80392,0.90845,0.49921,1.53985,1.00833,0.9855,0.000896846,0.000896846,0.000896846
72,4936.9,0.89085,0.65943,0.8522,0.88028,0.81699,0.86535,0.43865,1.71882,1.06265,1.01633,0.000885844,0.000885844,0.000885844
73,5002.65,0.89888,0.65052,0.85708,0.89209,0.81046,0.86569,0.46236,1.61087,1.06074,1.00037,0.000874842,0.000874842,0.000874842
