epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,3281.63,0.45319,0.45352,0.88849,0.91742,0.84932,0.93768,0.7176,0.80381,0.69212,1.09903,0.000951857,0.000951857,0.000951857
67,3329.26,0.45649,0.45354,0.88489,0.89244,0.85246,0.93472,0.70745,0.77915,0.71026,1.07752,0.000940855,0.000940855,0.000940855
68,3380.94,0.44009,0.43003,0.88679,0.92813,0.82877,0.93388,0.72083,0.7467,0.71586,1.04439,0.000929853,0.000929853,0.000929853
69,3431.29,0.43191,0.43527,0.89213,0.92004,0.85616,0.94264,0.73729,0.75125,0.70495,1.0424,0.00091885,0.00091885,0.00091885
70,3483.93,0.44212,0.43567,0.90439,0.92257,0.86301,0.94816,0.74075,0.75854,0.69331,1.04494,0.000907848,0.000907848,0.000907848
71,3537.51,0.42338,0.41409,0.87353,0.90924,0.86301,0.94413,0.74432,0.74398,0.67967,1.03494,0.000896846,0.000896846,0.000896846
72,3590.36,0.43413,0.4149,0.88576,0.93121,0.83451,0.93275,0.73911,0.73245,0.69474,1.03203,0.000885844,0.000885844,0.000885844
73,3641.93,0.4208,0.4107,0.86799,0.9678,0.79452,0.93026,0.73746,0.71621,0.69797,1.0224,0.000874842,0.000874842,0.000874842
74,3694.35,0.40876,0.42249,0.892,0.91448,0.81507,0.92195,0.72872,0.72605,0.73395,1.02375,0.000863839,0.000863839,0.000863839
75,3748.58,0.41992,0.39946,0.85686,0.91413,0.80202,0.91595,0.72291,0.74362,0.79577,1.04599,0.000852837,0.000852837,0.000852837
76,3800.6,0.41586,0.39678,0.8701,0.85231,0.83562,0.89276,0.70239,0.74971,0.83428,1.05544,0.000841835,0.000841835,0.000841835
77,3852.51,0.42109,0.39461,0.88457,0.88776,0.82192,0.90861,0.71831,0.74031,0.77846,1.05188,0.000830833,0.000830833,0.000830833
78,3903.44,0.4049,0.39296,0.86891,0.92983,0.81689,0.93174,0.73588,0.73958,0.69427,1.05383,0.000819831,0.000819831,0.000819831
79,3954.77,0.40797,0.38369,0.8761,0.93769,0.84247,0.94003,0.75201,0.71427,0.65546,1.04011,0.000808828,0.000808828,0.000808828
80,4006.94,0.40433,0.3929,0.87115,0.9267,0.86592,0.93901,0.75972,0.69668,0.64171,1.04506,0.000797826,0.000797826,0.000797826
81,4058.77,0.40602,0.41071,0.87096,0.93288,0.84247,0.94587,0.75514,0.71747,0.63713,1.05642,0.000786824,0.000786824,0.000786824
82,4111.66,0.41968,0.39567,0.87393,0.91291,0.86155,0.9487,0.74087,0.78204,0.64899,1.09257,0.000775822,0.000775822,0.000775822
83,4163.02,0.43897,0.40046,0.87402,0.88849,0.87319,0.94245,0.7341,0.77123,0.65418,1.07971,0.00076482,0.00076482,0.00076482
84,4213.6,0.42998,0.39727,0.88677,0.94186,0.82192,0.93212,0.72855,0.74144,0.67669,1.08154,0.000753817,0.000753817,0.000753817
85,4264.29,0.41733,0.39815,0.86602,0.91994,0.84247,0.93039,0.74207,0.72927,0.68445,1.07092,0.000742815,0.000742815,0.000742815
86,4314.68,0.39766,0.38676,0.87287,0.87363,0.85231,0.92392,0.74169,0.7357,0.6766,1.06405,0.000731813,0.000731813,0.000731813
87,4364.86,0.40268,0.3868,0.8763,0.89799,0.86301,0.92594,0.74016,0.72884,0.68148,1.05439,0.000720811,0.000720811,0.000720811
